,address,delegation,refund_in_ujuno,refun_in_juno
1946,juno1n3mmqlzth6eg288eazh2dlpn7zgzduvvn66cr9,108688,5434,0.005434
1947,juno1nj8n58lq82reafxvmwmt09p6jyerlv5rtp0tdv,10160750,508037,0.508037
1948,juno1njdjxy68ewsuceq24m26jlhex5rgx7s4gtd9t6,140092937,7004646,7.004646
1949,juno1njhmj2nrs8cpmed2tv0dkc04rnyappty4dxfgz,101000000,5050000,5.05
1950,juno1njmewx3tg7qeg6ww8d35jfdq33uexv99afmy54,1478993,73949,0.073949
1951,juno1nj7338j38gxhpcys66g30lmlr7zg8cqjjka0tn,1300465,65023,0.065023
1952,juno1nnd2k56vqmz592jc8qkdvduvedr9s63s9l4ffv,50000,2500,0.0025
1953,juno1nnw9dv39n53wsmpvdrd9fz80jgdahsgq39ssr9,450000,22500,0.0225
1954,juno1nncrk6vanwq3ugyclnymqdhjuq7de85l0cngea,246519702,12325985,12.325985
1955,juno1n5z4czafyz5lqxdxzguaw9ex6nunqqu8c759el,65000000,3250000,3.25
1956,juno1n5glnxxcg0am0tlsnf43dv2q8emtut3zz4nng7,100100000,5005000,5.005
1957,juno1n4gegpmhcfyxy9l2aj4t3tapu4uqecc5fhncee,6309632,315481,0.315481
1958,juno1n402cc0j7g70unkfdafl4fqnut3830vth8j355,10,0,0.0
1959,juno1n4jawgd9eksh3zucnavkzecsh3djlfqr7muyhn,90249262,4512463,4.512463
1960,juno1n4exg4jsha66pffz2efgrgt95s392tdtfc5wxu,170169420,8508471,8.508471
1961,juno1nhv8kwqfpqd7vaqm6haudd7e5emrprz3uscfkr,10001,500,0.0005
1962,juno1ncz9sw7x04aur8gms2ck9xtj4xrve7ef43a7pt,26000000,1300000,1.3
1963,juno1nc9maxn405jsnx0d5gh5yya56y63300trv95t8,1875819,93790,0.09379
1964,juno1ncg7q3tumshzvlrysy4ah08xv4k0lp7lwfcr8h,34238326,1711916,1.711916
1965,juno1nc0cfwgqxhw3y6kevmd7y2pavkcxgknvchw30d,40737575,2036878,2.036878
1966,juno1ncag69j8w5ffgaxcce99q45g5f3566e6d80nn0,3963283,198164,0.198164
1967,juno1nc7h7argg4sqtsudspp8ey3fwufrk66gs5xm9j,43000000,2150000,2.15
1968,juno1negct2faysppvzqytkacjjf3n8nfe3s675njwl,25000000,1250000,1.25
1969,juno1nedlyyjmf9cc6ckgy26v6j22gm95qwa9syzmv4,200000000,10000000,10.0
1970,juno1nesg7upnkfu7gkl8wjmva94d9m2nrhfdgdleyd,54000035,2700001,2.700001
1971,juno1n6ynze68qakufcjfwkcftsq0mk0ueur8hg6ef3,20000000,1000000,1.0
1972,juno1n62nx7prpyq37gtj35v7kydcujvhznpzey0887,116125,5806,0.005806
1973,juno1n6ks3utkmmradjx6lk02322w0lrpwje8ve08ht,3100000,155000,0.155
1974,juno1nmperxmdruwt09ttacdq80a0fppq6ajmq7ncnt,73580341,3679017,3.679017
1975,juno1nmt9zlgmcn6f9qj3gepxdfy690kkna0x7zq4jn,73540260,3677013,3.677013
1976,juno1nut3gn74ktsxkrwcw6zscz8wmmdpnp9scmcsnv,2718646,135932,0.135932
1977,juno1nu3cju8j3l8mecxhuelqljxqpdx4rux6sjarlj,8079592,403979,0.403979
1978,juno1nu5cjvmrzyd0jnq0t0vk8zhee4kfuva86luyss,8000000,400000,0.4
1979,juno1nuhvt3frqv42mwe7jlys6hzpldj5a9g2s2rf4k,26064884,1303244,1.303244
1980,juno1nap3svzpj9g0w98fscz56utaqa703wnr4fn5hv,104619072,5230953,5.230953
1981,juno1nag4n5tzhead0c05jshf2x2xy3svv8w8tqla6g,9308,465,0.000465
1982,juno1na6nvfpzmc8menehuc0zsskzht2vghk0v0ldax,18360082,918004,0.918004
1983,juno1na7z2p9rdnq3khtrl2ravrvg6jc9t4he4wpqhl,175,8,8e-06
1984,juno1nl5f4vyjnr4sny6xuf2v09vn25lnw453nvdju8,10001,500,0.0005
1985,juno1nlhanz8qddtstr7aj9ev0vqmnrlrcjxssge02u,100456789,5022839,5.022839
1986,juno15qlajxxqw5hr25c5qv6vaq9vghntcjwg2mj9fv,1100,55,5.5e-05
1987,juno15p8gn6aezzs62hmxx2m3rzkjvle8rf89042mzj,15695347,784767,0.784767
1988,juno15pwvwrp839u2lkjmkd3tdxtq8x6w56wn7fc5tu,25064241,1253212,1.253212
1989,juno15pcxw02hv0w6r72xl4fhnhs3mhnll948gmyr4t,133578177,6678908,6.678908
1990,juno15zt6l9jfeuajw6xhkef3vrtdsc43sfcwqv34pg,190000000,9500000,9.5
1991,juno15zv43av08q5gl8m8wf04n9l4yxu774s2yrzgag,5000000,250000,0.25
1992,juno15zwahvj20zcfjsz4nsek4lvydh2hgpa02pzv44,46000000,2300000,2.3
1993,juno15znx62dalccevf0alt0c2jv3ph8ctm3n8jptcm,1050000,52500,0.0525
1994,juno15zk3n4h58srgj6swrt87gwxdq7wvjjlsjympj2,10,0,0.0
1995,juno15zef9etp37702gx9jqkrkx22yp65e30ll022mk,10001,500,0.0005
1996,juno15z6u8a978qth03uawp66q0nazs0rjhanqr88ne,250000000,12500000,12.5
1997,juno15rxsagkfqr8zglcz9wdnzeuttj53e9ehqrx340,17292251,864612,0.864612
1998,juno15rdg2y9528ruwfph9ca8geuphzhv637ezg3naq,42000000,2100000,2.1
1999,juno15re5fvej0e337ckztz4tx2mwq75huk5wqkccjy,1131228,56561,0.056561
2000,juno15rl694rynm8trfd65jsh6s00qgumrnxg2v4zdn,134253187,6712659,6.712659
2001,juno15yp5j0k9dnl2jk5mnljy5a6fvruq4f4zz8tauz,1464000,73200,0.0732
2002,juno15yz74jheqexh7tt2r8np30u9f4fgef3x70hzs7,3400000,170000,0.17
2003,juno15yaeseumls6jy7jrxdl8ef2cl9yufd0yr489ns,1563088,78154,0.078154
2004,juno159xlvfyqsfcas9xphafld5xy3cm499udrwynt7,40000000,2000000,2.0
2005,juno159fmkxv3f8749z82uxjl3zjwgcmtu6ruf2jpuc,323050000,16152500,16.1525
2006,juno159d72v4zlhlmq09pdnr7lgq7zy0uj8ape860kx,77055520,3852776,3.852776
2007,juno159j348pd7rx9ckfrq9num6nehyjp26uxu23hma,1001,50,5e-05
2008,juno159la3upj5wrxh8t0vywfzgj7qfwl9yqcrtus3t,97548700,4877435,4.877435
2009,juno15xru2m8cjmsext62v5pag5hgk2wxz6p4xzyuvm,100000000,5000000,5.0
2010,juno15xyn7tzx89j3hf5ueadg2ur8g57ds63xdpyf0z,1001,50,5e-05
2011,juno15x88vnfwyxcmz8za29jc6ngcrjuu9ayjdwhdkd,100000,5000,0.005
2012,juno15x84rgw68x6v42c7drsgwng0dzt8ylvfvgavy2,25100000,1255000,1.255
2013,juno15xgd5fd2v57fj5l5p9g54tgk4sqlkwj2vkw34m,829003,41450,0.04145
2014,juno15xv3x67fl7vzhlq7zd4kwf23m7f7sw6te94gke,276993,13849,0.013849
2015,juno15xmw4esnaw7ye6z6j7djs0y73sv84e365x42l4,25712395,1285619,1.285619
2016,juno158sqcpamm6fd63jk233qmsa0yywmrcmedrte6g,91159225,4557961,4.557961
2017,juno1583awwzydef3evdyd853a04zqjtu6nyhul87wd,45289757,2264487,2.264487
2018,juno15g8mmrx553d3tctava2c95a5z50zcregu4w86f,105551,5277,0.005277
2019,juno15gf6yrc22qpwup4k2nnw7zvp44vlqrpuxnh8m4,10,0,0.0
2020,juno15gtdydktwq0pr8j8fa3nrf4z8639952n6t0wtg,51150000,2557500,2.5575
2021,juno15gkuzg4urn50lvj2zkhr9d30zv5xd6gmtrd8uy,104000000,5200000,5.2
2022,juno15g6yesd4c23v5x5a59je604et0ejv0ka60zwr3,65122295,3256114,3.256114
2023,juno15fnt5pdsd7d3lr72fz90vh4snvvy542xjpwtwm,120000000,6000000,6.0
2024,juno15f46k58ca87cj7844rgz4z47axpksq96w76rvd,109200000,5460000,5.46
2025,juno15fcwjl0ce4jn2ektkuaxmlnga8jrktu8qgatrk,400000000,20000000,20.0
2026,juno152ydqtmqtn8u6nxarwxk3rkw4mn7fany35ee7d,1050000,52500,0.0525
2027,juno1522t64lqx56j6tvkdma2a7xr33mfhl02u9tlw5,1100,55,5.5e-05
2028,juno15250yuqv93l7aty57vyeta8lwxe2kqjupzg6w7,470,23,2.3e-05
2029,juno152eramxkcpewep67vh9w25f5d7vy4zn7y4azaz,1356864,67843,0.067843
2030,juno15tyl0rstpuxj0n5djdsrfnmvaq03lqpywq3kym,50076677,2503833,2.503833
2031,juno15t2m88krawyme9uyerguex3e52fchkn5n6mjhw,9422252,471112,0.471112
2032,juno15ttgpsg2fndc8s923dp5pxrvehlqvda7apqn4q,16992867,849643,0.849643
2033,juno15t0uxlpp5tz95wdkxdtg7s6nn5mhhxmypqdc27,25240000,1262000,1.262
2034,juno15vnte2vfxxyvf9qlwau294t5flpkwyhatfpscq,124850000,6242500,6.2425
2035,juno15veazlm428h9cu0z8tpnvcegrzfj6dlmrepz36,88595533,4429776,4.429776
2036,juno15vljquw5mv747qs74mggxduxsvs7sc2aapzd40,17458218,872910,0.87291
2037,juno15ddpla575dnr9gn67hxnza5vk2ma5wwkn2x5l8,41313384,2065669,2.065669
2038,juno15dmc9mgg3ct2786l4l9wku2lr0u88hdg90f874,14743354,737167,0.737167
2039,juno15w9xsd3eugmj8mnhet5ssg7940t9m7cv5ytn7f,3899816,194990,0.19499
2040,juno15w3d3hwgtff755u2mfwvwmeahp4l2f7jxwecne,10,0,0.0
2041,juno15wuu535ewuvcqylv5zgfwxw5lpn7lz5st2qemk,1100,55,5.5e-05
2042,juno150843ujqj4l4xe7f9a69lx98j7ynafvn4p4kmn,144819564,7240978,7.240978
2043,juno150mhr9wv7p75v0ur9jkhd9mzdjnnfscndsapwh,305000,15250,0.01525
2044,juno15sxd33p67wyn37zz5yn0jpheeq8kkdnvvuv3h2,630000000,31500000,31.5
2045,juno15sv3sg84z25tvd02ac5h0am4sswt6c927uqy6g,10,0,0.0
2046,juno153waxkf8z5k9jck0uy343gwrgwufu6z0j6jlfx,100599999,5029999,5.029999
2047,juno15jul5qveh9urtgdmyhpvuuyekpgtmvgvfu5w60,1006338524,50316926,50.316926
2048,juno15nrm0tqgfz79ghaqh64m4p6ef94ll6sklpxjf7,295416377,14770818,14.770818
2049,juno15njsc4lap2h94xum2xatf9xmex4088u9y2c6te,2490000000,124500000,124.5
2050,juno15njk8euu877m3zp6c7tqnqfawkmeweynpxjced,112000000,5600000,5.6
2051,juno155qzpugn44ekpwevrhn4lkv5sr9l9zr7yfwyxm,10,0,0.0
2052,juno1552cz2m2c9ujcgkm0c4gq98ff0kzuwrzw0ck27,37117262,1855863,1.855863
2053,juno155tk8a0pswyqy0zcayd2mpv8e0rszs9utr3xaa,100684156,5034207,5.034207
2054,juno1550c0zq7yky2lxane8twg499jw9avlrcujt0kr,615488,30774,0.030774
2055,juno154g030nawuemy6h2rgsqm6cwqm7322rldy6fcm,30000000,1500000,1.5
2056,juno15442eg6gepnwla9wspngwlwjjhlqkgpvck2c7n,1010000,50500,0.0505
2057,juno15kgusvsjsdrdymx6t4f672vg3r5rfm9m3034vq,10001,500,0.0005
2058,juno15kml2dpnnkawszkaflujzq3hpehr54wtgm0x68,300000000,15000000,15.0
2059,juno15hyk3532d29a3nnkky2rtuup8vpgm0kgya6ka4,80000000,4000000,4.0
2060,juno15hxq8y8w6hwpjxxzqk63uh97258jv2xd4yqg6c,102443525,5122176,5.122176
2061,juno15hfd67x8rvukvdraqsskxsrza7fu22rc05ulk8,31699887,1584994,1.584994
2062,juno15h2mmljnyjc4ulglpdk3447y82fe7347ta5ta8,1000000,50000,0.05
2063,juno15h0zme90h5ruu7dppd0xf340s5qee9axm248lc,100,5,5e-06
2064,juno15h3ncp3fxywtf2uz7vnjxrk6xp4cylde4c8gej,15548637,777431,0.777431
2065,juno15c2s2nv07m5p2luxpwflggxyee9h94e0fz47vf,10,0,0.0
2066,juno15cvq8yw4y69yntmjkdg05rnqxqp3dlw34vvs67,2203000000,110150000,110.15
2067,juno15ckn58gmdyg2wnlzdpmm07wu8d9yld4y0e89m3,2110204,105510,0.10551
2068,juno15cakj2nzj43sv65799greasuuukfp3q4dmeka9,1001,50,5e-05
2069,juno15essumehfvgjh6p63ufmsnqp32ch29lm6gry3r,78941460,3947073,3.947073
2070,juno15e5s8v4ldqchk7e3h5sq89wwn350v3sss4h7l6,10,0,0.0
2071,juno15ekzthkse2089mc025du57xsf693rd0qgp04p4,59426709,2971335,2.971335
2072,juno15ec9vpecxpqxgj79gp3tqwhllmgkne5wgk0xzk,22706331,1135316,1.135316
2073,juno156uqgap7d94zaxs7ty2wcxuuhk04kqu2drk0z2,1058510,52925,0.052925
2074,juno15mw3j22qd9dmnh7vgqcrn2teugkpjtfx6mmzws,26000000,1300000,1.3
2075,juno15m34w3dp67dg6xh4c9emdpawauf282emdhmrjl,1460000,73000,0.073
2076,juno15mehxjq8tq75gd8af2rj5t6wzly29r05wnuhsx,39149833,1957491,1.957491
2077,juno15mu32uxd6gm90mhzjtyxduyugayzyhwtrxva2l,20000000,1000000,1.0
2078,juno15uy5mcxvg338sz33rkheppka7t9fq65vzmafkn,120300000,6015000,6.015
2079,juno15ux830c8vxhnaru94tr684h4pyx07024q7nhhv,41600000,2080000,2.08
2080,juno15ukppk7kzwur35xgp56jplvrnudd0fnsr6arlt,136898049,6844902,6.844902
2081,juno15u7eshkzayz66anj627m4g7v9g8nupk6rrpnff,10,0,0.0
2082,juno15az2503zf0gdq5d7u5798jn0ppffex6zut8xel,1001,50,5e-05
2083,juno15azndpmwg5xeypya4p2fdg6g956830d38zedcf,43750,2187,0.002187
2084,juno15ay9fsy7xt74jxs88xf40uypxf0ta99zzfnjjw,1000,50,5e-05
2085,juno15a84pmu5qa9pps40g7vyzqar0p77mg0egyv0vf,244000000,12200000,12.2
2086,juno15a5zjmevdelld37u8jmtw6df4dzfm9wnf2337n,122331671,6116583,6.116583
2087,juno15ah38rjwdrwxa4x9n6njvrae6jel420gh2a0jl,1000000,50000,0.05
2088,juno157wn5mcarhmj5nu83crey2qm5uz7tdnquza702,16161000,808050,0.80805
2089,juno157s6rkffq8vaqlmta26wr9c4a2fvcyd2tg8t9z,10687575,534378,0.534378
2090,juno157nspqzmvwnwjtd6zzn24vgdp0nzlp2qy9c9g3,64999999,3249999,3.249999
2091,juno15lxd7hx4057jp2ng2utk7lev2ltqv2gey3jjlz,15512230,775611,0.775611
2092,juno15l24z2w6ldttuck9wwlgn3tgnwvsr296487zmm,152669839,7633491,7.633491
2093,juno15lstq4lyy89jtkrym8pzljdql5w6e9lg3txr94,81772740,4088637,4.088637
2094,juno15lnq0udq33dg3aghgagxtswdyvjluunas8sjdh,50010000,2500500,2.5005
2095,juno15l66c05n7fdx2dj04uwmf0965quk9vnjwrtxja,55321594,2766079,2.766079
2096,juno14qqaevsvxpgpd6r67vvutc5kjm6sqvkzwtzlcp,30226519,1511325,1.511325
2097,juno14qtv6z8cr4d5qwfvfy9d4yc7k46ry6vllzdsh5,1344711,67235,0.067235
2098,juno14p9mtkkkxdve7qps69kn9a857syasdypx2qd9z,43750,2187,0.002187
2099,juno14pxjdfg7m82c9vlkd339s7r60r32e9pne0cz60,28165257,1408262,1.408262
2100,juno14px4w8sgthmy6pvtpv8x0hqv86znv5chka2rzx,10,0,0.0
2101,juno14phrhde89mfyjpzye5vu7kgc6fnlpcnwq7re7w,12904300,645215,0.645215
2102,juno14pcyur8gme5fsrpscajulm05llfyxj6j65kc4d,3000000,150000,0.15
2103,juno14zwkqcrkdp05duxkzg5gw3zafu304u3s0d4pgk,20030000,1001500,1.0015
2104,juno14zwl5crylyr8apzzy7r855c9afqr7pgng74rkl,75000000,3750000,3.75
2105,juno14z02jmljemv238h0nqd4fh3j8dnw0ar23xsgjf,1100,55,5.5e-05
2106,juno14z36xdsz8w0ka73p9rh7alkwgf432pjnv669h8,1469557,73477,0.073477
2107,juno14zhqnf0vk03aqpyq827gs2xefncmkykvykfuxc,1463000,73150,0.07315
2108,juno14rpx23zaq3feeaj4m9nnu8j2p6zrqcxjrt0wq0,183200000,9160000,9.16
2109,juno14rxxnyp5jgdq3pc8r76mcdpfjhx2aud0aqvf80,17063433,853171,0.853171
2110,juno14rtnr262smr8nyzrpvkprx8md6ng9xey3sl4kx,36000000,1800000,1.8
2111,juno14r3aah085lhgcn2gz2k9sja3ypz6gvrgycw77n,108781449,5439072,5.439072
2112,juno14r58s356naglk8gz8mqvktlc59se8wgmnfpnng,300000000,15000000,15.0
2113,juno14r4302egt2znky9t3ukpnhtrfsg89mkwgvl2p7,901000,45050,0.04505
2114,juno14rh96p9yzaaq0ky4zk6phf0z4x27tj4feh8k83,191000000,9550000,9.55
2115,juno14r6ux98pntt8skv07354e4hgwyjdyktt90wv6z,10001,500,0.0005
2116,juno14yz8v7qntpsfwxprnf4ld8cd6pkpaal3wh60wp,118000000,5900000,5.9
2117,juno14yxypnruq07v300a0ga8xkl900vc3chkw775gz,12870000,643500,0.6435
2118,juno149fp03pankar863gh7zvfs0qevehg2ysge9l3j,1001,50,5e-05
2119,juno1493z9s8xsnr8jl6tcngxmw8xt7x3y3p52wzjh5,152000000,7600000,7.6
2120,juno149ueztlczvql4cqdkkvjlq5zkune87hsxjgjf2,1001,50,5e-05
2121,juno14xq43dk3p8tzps0yvx7fy5sdy5y6dml0cgl2rd,100000,5000,0.005
2122,juno14xpg93zxumxn2wpwtphufcapzkhdkchwzl0mfm,2000,100,0.0001
2123,juno14xvw7cty9wp42j5az8sp67fy5pe7850arqfskc,81851785,4092589,4.092589
2124,juno14xwzs8dte4tmg30z86mf8ujwjvf90y38e6xyls,68400738,3420036,3.420036
2125,juno14x3u0r3lues4av6pu5wcnudpw5txcdpp0kkd9f,1001,50,5e-05
2126,juno14xadmqqqxcs9lwmk0gwh9540crpuycrrl6883n,106066,5303,0.005303
2127,juno148wk77rqznqpze07hq84hhtgwr94a2u0qx743w,116000000,5800000,5.8
2128,juno148hdgy9lnsflml0ajr664fs8p0y4tfrxapms9s,50026750,2501337,2.501337
2129,juno148m0d9k9m68e0la70u56gmjsycf7qckyfznl5f,10001,500,0.0005
2130,juno1487dqsnrgnln9yp5zhvrjmfyc0dvjut84vusv4,57970000,2898500,2.8985
2131,juno1487hsvhph2l0svd7e4uufatq5wa5het2y84445,10,0,0.0
2132,juno14g8nw6fcf23l43xnku370n4w4gp83admvu3ft4,1001,50,5e-05
2133,juno14ggmd4jn0eprg0lpaxd6udl2gz6fvqq357sw08,104000000,5200000,5.2
2134,juno14gaqrkf78ve7j9zvau8ak7qukuchxu02c68dtp,18307043,915352,0.915352
2135,juno14fsu9tg8taehxz5mtznc4mjk0n36rhkv6sdjgr,774834462,38741723,38.741723
2136,juno14tz4ser7h55g5gve55u90s7tqy6qnenm6ruthj,796824608,39841230,39.84123
2137,juno14t0dhk0s6uz3hxgg6x6zupsyda9xhhp2s7he69,41650000,2082500,2.0825
2138,juno14tsmxmf2aqpu7e6snj2gvp4datl9hzrcttkarz,4458030,222901,0.222901
2139,juno14tjdfud46edn3009v4fm5jmx8v7ny5ydyhphp2,20000000,1000000,1.0
2140,juno14tae5pg7wmdwpatm6rc4rf4j9eehg2dujfc9xf,107132,5356,0.005356
2141,juno14vzr68y73m90h09shtq80x38yyl3gqvfzyz24d,426769957,21338497,21.338497
2142,juno14vyusl9d6mfe6erwzp99d5w9zarhmfnzttuy6d,15000000,750000,0.75
2143,juno14vt7a6v7ary5pzy6r5rza5nrceaq0acguke3gx,100000,5000,0.005
2144,juno14vwcvpg3cegtgdqkf8h6ywqzpjsmqqqqe7ehqx,15170,758,0.000758
2145,juno14d825r3qj6jgnmq98g65myr7fjwcrmdu2apkqr,1455000,72750,0.07275
2146,juno14d0cxd0dqjeqr2jx3nza802pxspuukwyktuyx6,101000,5050,0.00505
2147,juno14w0r6e0awwcczs9rpflep7z90p4u86m2xmn9zv,30000000,1500000,1.5
2148,juno14w6em82z8az4kvsyjxaa0e2wk2uk7l44q07maq,1462000,73100,0.0731
2149,juno140xuc0hc0swh6psplcclf80ctqx7wa0t4jqnd7,1464000,73200,0.0732
2150,juno140x7rqmap45qwcnqn9cx5d6df8sl0u44z4s6c5,900000,45000,0.045
2151,juno1400h70xlgapfel5ulf5plsqvjcqd2ltz6dzmrm,10,0,0.0
2152,juno1406qn8cmlsngtpjf2daajwrh030xek85r0ps8l,9625390,481269,0.481269
2153,juno140ua06006u0gew8yst4s24df4enfa46c5wqwca,131388963,6569448,6.569448
2154,juno14stgy67geyqa5xmn93dya3s0th7cw4ry855yku,4400000,220000,0.22
2155,juno14shrsvvdk3v6463al98gfr97a46kxzm9z3k2nz,100000,5000,0.005
2156,juno1438502jre5w0mqgxgcnr5yl3czgjmg7nthdyp5,216800000,10840000,10.84
2157,juno143j089hp2ckheud4degfgfhu8gkaadxvaad406,8715450,435772,0.435772
2158,juno14nzyt8wmx4g6zkeluelukamgsh5v4xgndtr7rf,2318000000,115900000,115.9
2159,juno14n5tztt584umq3rhrn67dl8x3u2vr3jxuu47sa,15048208,752410,0.75241
2160,juno14n4gqmkqmq7vk2uq0uvumd6rsxhzteg7tqsdtm,52500000,2625000,2.625
2161,juno14nenrkrrxm6jjqp7rue7rxuzwngkmw86gx5sem,6991905,349595,0.349595
2162,juno145dsq7gy8v4jg77ujh5rtv3ahxg9qsyqmuu7ta,30500000,1525000,1.525
2163,juno14535prr3q4l8jsthgzqcwt3fcznywtwqswkcys,80493444,4024672,4.024672
2164,juno145j6gyg3zqztpps9tyrven4anta0pdt8s8xurx,50322000,2516100,2.5161
2165,juno144fp2mxzc0spsfl2ap8el3xlhs7tvre02ff0zj,63280000,3164000,3.164
2166,juno144dwvyy643lavxpa8cmcfclht95p6ksljdqll8,10001,500,0.0005
2167,juno144sfwzl7g7fcqp5trw5deecwlq78g8ty652fnl,1502000,75100,0.0751
2168,juno144nuhtm8dgktw6089g3p7r4ay3nalyq0dm9868,10,0,0.0
2169,juno1445tnczkg2mu4vs2djlhee5mu0xqj0x6w92lfh,55050000,2752500,2.7525
2170,juno144ena0yqqmfya0ksz8qjg2d0rdm86nlq40utzl,621327,31066,0.031066
2171,juno14kw5lpzslyqt2kdrrzv0y7vewsgv6s3sqk3pds,155000000,7750000,7.75
2172,juno14k0tqm5aqgllqh3u07q9yuqj2jaflw2q8xmhhh,29000000,1450000,1.45
2173,juno14k49wx0fyc2m28v6trc87sern6u3a9syvu5dyh,33353709,1667685,1.667685
2174,juno14k4a4sa7sg24a6573dtp59x28l8z7evhty9ye5,1461000,73050,0.07305
2175,juno14k7agwtf3p84p6ds6yfzpceu6wrfa32uxuakpj,26700000,1335000,1.335
2176,juno14h8d7kc9ylmqhx278w7nvk5eu3qqjy9d39wres,19960000,998000,0.998
2177,juno14hgy9v0xtz96x0s6qn4yapga36etxdfcu2mg5m,34839917,1741995,1.741995
2178,juno14hjda8pv8sud944hwszyp4zzmlp9dtc5fakm7w,10,0,0.0
2179,juno14hetr0vtd8q4xvaqr0f5ztw4xk6muehzqu3fnk,8581,429,0.000429
2180,juno14hamq9cha2rg78ugymhjlkxrh39ud033yqjydh,158475801,7923790,7.92379
2181,juno14crnunmytwre5qqjc4q8ssn5c447kl7h0u7nu6,25211736,1260586,1.260586
2182,juno14c94kdvg6l2xaktmfjnwa6lq7qnsp38yf7ucwc,8000000,400000,0.4
2183,juno14cxr2lm8s6khvsm69rwzxlv08dnmuygxz2qj3e,1,0,0.0
2184,juno14c8nj5h5yn2gkfgfva2zynj3akhax7hr35p33a,1457000,72850,0.07285
2185,juno14c2zjf87ym5rkd0rx4meq8lnrncjgq8es7v3fj,100000000,5000000,5.0
2186,juno14ex492lca9meektlx7a2zm26m80dg343pgdudy,7500000,375000,0.375
2187,juno14ejnzqtgekvjt8dq55fh5sc8wq8qlcyrkstw8c,100000,5000,0.005
2188,juno146vtgjxgfesz5w6tm5fs3s48u00aatnatqnq5j,187715232,9385761,9.385761
2189,juno146kd3j07lwhm6eg569mc95kgeg2mh0zm9p0wza,100100,5005,0.005005
2190,juno146uhkm9ectfsr26pnjuzxttca7ths760d6sudm,63577809,3178890,3.17889
2191,juno14mv2x92kvvdml727jck4khn7l2hzafd4uh7u3f,6000,300,0.0003
2192,juno14ux7ufwa7hjxl30sd7wfv7ka80nx3c7xa3vx46,3849655,192482,0.192482
2193,juno14ud7tftarq3a48pvudk9zm0g3ejykvftzpqffy,61745000,3087250,3.08725
2194,juno14aysgvrshkjdh3gka09hkgy8rmpj0w7aervh0z,10,0,0.0
2195,juno14atmjznhnfqnx5cf5glxm2uskmjf6e7270y5kd,1000,50,5e-05
2196,juno14av3wy06f7kmjw59czmza67lkevhlrgnkj5vs2,5003766,250188,0.250188
2197,juno14aneya3p4tqa4cxetfggngl9kfgc8l6e3nwpw9,1001,50,5e-05
2198,juno1473099eapasrpudma4n9562t84zv52du2d7d69,1460000,73000,0.073
2199,juno14lqtawu68krtw6ujp3a320n4ygp20a85mpv9rm,1449000,72450,0.07245
2200,juno14lttwpgzz028v3tqmrae9xngqesphqkuw0jnhx,328566018,16428300,16.4283
2201,juno1kqx09j5fqhsq3aawamfvzj7fl2yynuqeq3yq8m,10500000,525000,0.525
2202,juno1kqxc70hm6z8tpgf9v8ex2a5za6k5rc3u6nyk8z,14852407,742620,0.74262
2203,juno1kqjgulgjardr0xugcq6jys60fg8d5te82t0avl,14135622,706781,0.706781
2204,juno1kqc59tmvzncnfzu7ylujenmp5jl5eajaukfklu,182000000,9100000,9.1
2205,juno1kqehyrzzra5v3xdnap5kg6t05h6xc58r4zx5y6,100100000,5005000,5.005
2206,juno1kq6ent8y6vyzdh8xtjvu8jkmugsejlecqvtfru,9782,489,0.000489
2207,juno1kpm5rrs4qcnx7n3a3gf0xwulfk57pdg62tw45q,36800000,1840000,1.84
2208,juno1kzpr97xfz89x6nqkyd7w2ktgyzjup4tf2uz9w6,200304990,10015249,10.015249
2209,juno1kzgttlvuccvrwfhuarvj0mymdl6xl9d544730h,127500000,6375000,6.375
2210,juno1kzvuh7mpj86dm994gnwzyvgsaczewf73acpems,25100000,1255000,1.255
2211,juno1kzslqv5llhruarjze8z0m0dwhswkqp07rvnh9y,709046598,35452329,35.452329
2212,juno1krg5cg45ealkakdeujwkwusfz5gdxlp2epatgv,32273790,1613689,1.613689
2213,juno1krv9mfpdy8l7k33ec0qwjuwf7a35g52aqt7gg3,135870000,6793500,6.7935
2214,juno1kr6tpc2fp9vf4crfgjff9e3tv0xypwx4fa6r8q,1473000,73650,0.07365
2215,juno1ky9rrnce0p6nx7nncq325d9ulfcmpc99tv582v,10000000,500000,0.5
2216,juno1k9reppcga0j05tutlq87c77upxypnsyajtf2mv,4000,200,0.0002
2217,juno1k9g3de0gf940f0wdkp978j3xx0jqruqnuawwux,1,0,0.0
2218,juno1k9wvqu907e4yswcnrral58xjsf9w7vv2klmceh,114900000,5745000,5.745
2219,juno1k9hk5a2cjfn2algvz7k8zvw7mynykauwpcvgzj,1001,50,5e-05
2220,juno1kx27a6ll50scw45mq9k37h3guez9t9nxcphl40,19091450,954572,0.954572
2221,juno1kxk6nd9ctvz8sv3242er4pjweu9uac607t2amp,5260894,263044,0.263044
2222,juno1k8s0vw7xz6zgtru8prx8ynr7qznx4d3e7mdtql,10,0,0.0
2223,juno1k8alxnvgep3pz3hnyarcueny7hsekh8jyfq0h9,125414637,6270731,6.270731
2224,juno1kggm9azpz8ahzczmh3uhd658fsq5kfpem6f0h7,100000000,5000000,5.0
2225,juno1kg56pmfth4zt3sap65fcms92k37nxaelza2mdr,116768413,5838420,5.83842
2226,juno1kf3tpxnf30u07cgysfy7m9dt5pwr38jfwpl5l6,150000,7500,0.0075
